Geo Point;Geo Shape;ARCSTRA_ID;FNODE;TNODE;CODVIA;NOMEVIA;DATAINIZ;LUNGHEZZ;LARGHEZZ;CIVIMINP;EXPOMINP;CIVIMAXP;EXPOMAXP;CIVIMIND;EXPOMIND;CIVIMAXD;EXPOMAXD;XPROPRIE;PROPRIETA;NUMQUART;NOMEQUART;DA;A;SUPERFICIE;CRESCIV;XTIPOLOG;ESTREMI;PROGXVIA;ID_ENTE;F50;F50_drufuc;ZONA_NOME;Shape_Leng;VEL2024;Velocità massima consentita
44.540644905896244, 11.357849712257229;"{""coordinates"": [[[11.358041144045467, 44.54079637705888], [11.357658280468991, 44.54049343473361]]], ""type"": ""MultiLineString""}";3887;11117;11122;55180;VIA ARTURO SOLARI;19911021;45.36;15;2;;2;;1;;1;;1;comunale;12;Navile;VIA AMEDEO LIPPARINI;VIA MICHELE GORTANI;680.4;1;0;0;1;A944;0;0;Corticella;45.3635811632;30;Strade 30 km/h o inferiore
44.5431766650871, 11.35632235598501;"{""coordinates"": [[[11.355969319988333, 44.54326154010311], [11.356675391981689, 44.5430917900711]]], ""type"": ""MultiLineString""}";3892;11127;11128;25930;VIA ANGELO GATTI;19930408;59.06;8;2;;6;;1;;3;;1;comunale;12;Navile;VIA GENUZIO BENTINI;VIA ANGELO GATTI;472.48;0;0;0;1;A944;6;0;Corticella;59.061427895;5;Strade 30 km/h o inferiore
44.54995038627073, 11.357518174932595;"{""coordinates"": [[[11.35734365500558, 44.54948968735087], [11.357437360447618, 44.54970636838656], [11.35767936228485, 44.55041623132545]]], ""type"": ""MultiLineString""}";9063;16890;16895;6950;VIA GENUZIO BENTINI;20001005;106.19;11.5;0;;0;;81;;97;;1;comunale;12;Navile;VIA GENUZIO BENTINI;VIA GENUZIO BENTINI;1221.185;0;1;0;18;A944;0;0;Corticella;106.185011864;30;Strade 30 km/h o inferiore
44.54577776583528, 11.354083645225188;"{""coordinates"": [[[11.353813881931567, 44.54582763150267], [11.35435340851881, 44.54572790016789]]], ""type"": ""MultiLineString""}";8053;16052;16051;32780;VIA DELLA LUNA;19980114;44.14;1;0;;0;;0;;0;;3;privata;12;Navile;VIA DELLA LUNA;VIA DELLE FONTI;44.14;1;0;0;2;A944;0;0;Corticella;44.1387689571;30;Strade 30 km/h o inferiore
44.5457057103405, 11.355768519734273;"{""coordinates"": [[[11.35628659666547, 44.54559990662937], [11.355733786543357, 44.54571280494882], [11.355250442273848, 44.545811511460194]]], ""type"": ""MultiLineString""}";9592;11145;13647;6950;VIA GENUZIO BENTINI;20040825;85.32;11.5;0;;0;;0;;0;;1;comunale;12;Navile;VIA MOLIERE;VIA DI CORTICELLA;981.18;0;2;0;16;A944;0;0;Corticella;85.3192470046;30;Strade 30 km/h o inferiore
44.54179599561486, 11.356972794344479;"{""coordinates"": [[[11.356632648317522, 44.541226212284975], [11.356783377100646, 44.54138799367101], [11.357266850460247, 44.54239720270281]]], ""type"": ""MultiLineString""}";9596;17094;11123;56300;VIA ALESSANDRO STOPPATO;20040825;140.2;15;2;;12;F;1;;27;I;1;comunale;12;Navile;VIA DI CORTICELLA;VIA GIUSEPPE MALAGOLI;2103;0;0;0;1;A944;0;0;Corticella;140.198018388;30;Strade 30 km/h o inferiore
44.54144384577323, 11.35617035828324;"{""coordinates"": [[[11.356158842283296, 44.541554513195635], [11.356181874283184, 44.54133317835082]]], ""type"": ""MultiLineString""}";9599;17095;14322;17950;VIA DI CORTICELLA;20040825;24.67;11.5;0;;0;;0;;0;;1;comunale;12;Navile;VIA GENUZIO BENTINI;VIA GENUZIO BENTINI;283.705;1;0;0;40;A944;0;0;Corticella;24.6722675906;30;Strade 30 km/h o inferiore
44.54184756143309, 11.356126532980234;"{""coordinates"": [[[11.356094223677173, 44.54214060967055], [11.356158842283296, 44.541554513195635]]], ""type"": ""MultiLineString""}";9606;17097;17095;6950;VIA GENUZIO BENTINI;20040825;65.35;11.5;0;;0;;1;;1;G;1;comunale;12;Navile;VIA DI CORTICELLA;VIA GENUZIO BENTINI;751.525;1;0;0;1;A944;0;0;Corticella;65.3541009026;30;Strade 30 km/h o inferiore
44.513674528883826, 11.388836702697393;"{""coordinates"": [[[11.389736649138205, 44.514121715954275], [11.387936756256583, 44.51322734181337]]], ""type"": ""MultiLineString""}";3689;10861;10884;52430;VIA EMILIO SALGARI;19920110;174.25;13;0;;0;;1;;15;A;1;comunale;14;San Donato - San Vitale;VIA EMILIO SALGARI;VIA EMILIO SALGARI;2265.25;0;1;0;3;A944;0;0;S. Donato;174.247773013;30;Strade 30 km/h o inferiore
44.510003762275, 11.39579737439042;"{""coordinates"": [[[11.395876247630484, 44.51016818110241], [11.395718501150352, 44.50983934344759]]], ""type"": ""MultiLineString""}";3696;10887;10893;56480;VIA ITALO SVEVO;19911021;38.64;11.5;0;;0;;0;;0;;1;comunale;14;San Donato - San Vitale;VIA GABRIELE D'ANNUNZIO;VIA LUIGI PIRANDELLO;444.36;1;0;0;2;A944;0;0;S. Donato;38.6368594086;30;Strade 30 km/h o inferiore
44.5091978723383, 11.397671221183515;"{""coordinates"": [[[11.397816472360297, 44.508735235368825], [11.397757030600532, 44.50901178580399], [11.397739884664123, 44.5091261700092], [11.397625597476182, 44.509333897903176], [11.397579920939991, 44.50942074940411], [11.397539668611776, 44.509489869276294], [11.397458396769721, 44.50963548002201]]], ""type"": ""MultiLineString""}";3698;15460;10899;19630;VIA GRAZIA DELEDDA;19911021;104.75;10;2;;8;D;1;;3;;1;comunale;14;San Donato - San Vitale;VIA ALFREDO PANZINI;VIA GIOVANNI NATALI;1047.5;0;0;0;1;A944;0;0;S. Donato;104.746773228;30;Strade 30 km/h o inferiore
44.50921131260498, 11.396000625414572;"{""coordinates"": [[[11.39564307234155, 44.508404044031735], [11.395654986800912, 44.50846850272987], [11.395684509742624, 44.508554647384564], [11.395770776945152, 44.50865199651215], [11.395968760646427, 44.50883376378512], [11.396037606026981, 44.508928381828035], [11.396094597275486, 44.509051138118544], [11.396219030829448, 44.50933980440235], [11.396253501715103, 44.50944134700972], [11.396256298789735, 44.509522741536394], [11.396230077365368, 44.50960916579983], [11.396207734109856, 44.50966254197656], [11.39616668934309, 44.50970225832273], [11.396125088681323, 44.509728113706394], [11.396066914436066, 44.50974894280229], [11.395861520956265, 44.50980903550979], [11.395718501150352, 44.50983934344759]]], ""type"": ""MultiLineString""}";3705;15461;10893;28480;VIA GUIDO GOZZANO;19911021;196.54;11.5;2;;10;;0;;0;;1;comunale;14;San Donato - San Vitale;VIA ALFREDO PANZINI;VIA GABRIELE D'ANNUNZIO;2260.21;0;0;0;1;A944;0;0;S. Donato;196.536391019;30;Strade 30 km/h o inferiore
44.509216681456515, 11.394958512466971;"{""coordinates"": [[[11.395718501150352, 44.50983934344759], [11.39560485169386, 44.509674979699156], [11.395445680454866, 44.50948929996559], [11.39526460225011, 44.509403231922924], [11.395045218389523, 44.509333469921394], [11.394890859383107, 44.50926543913918], [11.394797594400039, 44.50920852179513], [11.39422069379078, 44.50855129781243]]], ""type"": ""MultiLineString""}";3707;10893;10891;56480;VIA ITALO SVEVO;19911021;191.38;11.5;2;;14;;1;;11;;1;comunale;14;San Donato - San Vitale;VIA ALFREDO PANZINI;VIA GABRIELE D'ANNUNZIO;2200.87;1;0;0;1;A944;0;0;S. Donato;191.379252852;30;Strade 30 km/h o inferiore
44.51122776360846, 11.391659977891756;"{""coordinates"": [[[11.390852809645628, 44.51143401018141], [11.39103264847904, 44.511392034744446], [11.391506083117969, 44.51128279040108], [11.391693516189129, 44.511231117735576], [11.392389453473385, 44.51101407776532], [11.39245842578634, 44.510989930903584]]], ""type"": ""MultiLineString""}";4769;10864;10879;46430;VIA LUIGI PIRANDELLO;19911021;137.05;14;0;;0;;0;;0;;1;comunale;14;San Donato - San Vitale;VIA TOMMASO CASINI;VIA ALFREDO PANZINI;1918.7;0;0;0;2;A944;0;0;S. Donato;137.05199599;30;Strade 30 km/h o inferiore
44.51373503696439, 11.399854632964207;"{""coordinates"": [[[11.396587692362946, 44.51482528387052], [11.399326388343685, 44.51392162619575], [11.401254358093066, 44.51326039965074], [11.403118425944767, 44.512635361794615]]], ""type"": ""MultiLineString""}";9209;16960;10831;35970;VIA GIOVAN BATTISTA MARTINETTI;20020927;573.5;13.8;0;;0;;21;;47;;3;privata;14;San Donato - San Vitale;VIA LARGA;VIA GIOVAN BATTISTA MARTINETTI;7914.3;1;0;0;5;A944;0;0;S. Donato;573.504862796;30;Strade 30 km/h o inferiore
44.51122586692396, 11.401216050758183;"{""coordinates"": [[[11.399826295761235, 44.5106462464611], [11.400042132149299, 44.51073382651538], [11.400849273099455, 44.51107038168897], [11.401758096077717, 44.51144532783078], [11.402597881637552, 44.51182384537649]]], ""type"": ""MultiLineString""}";4781;10895;13844;54680;VIA LINO SIGHINOLFI;19911021;256.36;10;0;;0;;0;;0;;1;comunale;14;San Donato - San Vitale;VIA ALFREDO PANZINI;VIA LARGA;2563.6;0;0;0;1;A944;0;0;S. Donato;256.362127289;30;Strade 30 km/h o inferiore
44.50802500382811, 11.391796265935218;"{""coordinates"": [[[11.389479439621956, 44.50786831686186], [11.389999932014954, 44.507759389065264], [11.390513138452945, 44.50764001595444], [11.391092411660335, 44.50751339581738], [11.391158573910646, 44.50750288963216], [11.391237386787601, 44.50750836612678], [11.391292496323809, 44.50752038584614], [11.391343842509587, 44.50753514177195], [11.391379533367322, 44.507554772685005], [11.391412149037114, 44.50757673800886], [11.391687815499363, 44.50800413059811], [11.39184272722607, 44.50825642933832], [11.391899387533, 44.50834846561356], [11.391965261956761, 44.50840754196897], [11.392048749532247, 44.508466240467015], [11.39210965332932, 44.50849013401902], [11.392166622495946, 44.508504025137384], [11.392233738652374, 44.50850762820353], [11.392310703000799, 44.50849336298221], [11.392847248406193, 44.508340628541376], [11.392931254394709, 44.508326206574765], [11.393061243213461, 44.50831584079364], [11.393247787387432, 44.50830928483548], [11.393894980207637, 44.50827958309239], [11.394152939473562, 44.508268911670285]]], ""type"": ""MultiLineString""}";6233;13962;10836;46100;VIA DEL PILASTRO;19970526;446;6.8;38;;72;;9;2;15;5;1;comunale;14;San Donato - San Vitale;VIA DEL PILASTRO;VIA ALFREDO PANZINI;3032.8;0;0;1;5;A944;0;0;S. Donato;445.9971955;30;Strade 30 km/h o inferiore
44.50826256486621, 11.390029534646192;"{""coordinates"": [[[11.389678370975469, 44.508335444181064], [11.390380698316914, 44.50818968555135]]], ""type"": ""MultiLineString""}";6236;13965;13964;46100;VIA DEL PILASTRO;19970526;58.16;5;28;;36;A;0;;0;;1;comunale;14;San Donato - San Vitale;VIA DEL PILASTRO;VIA DEL PILASTRO;290.8;0;1;1;10;A944;0;0;S. Donato;58.1576200686;30;Strade 30 km/h o inferiore
44.5079644596644, 11.38897929928358;"{""coordinates"": [[[11.388716553967377, 44.5080077042176], [11.38899860426655, 44.50796393903277], [11.389241059700613, 44.507915653153134]]], ""type"": ""MultiLineString""}";8171;10835;16208;46100;VIA DEL PILASTRO;19980602;42.98;6.8;8;;14;;0;;0;;1;comunale;14;San Donato - San Vitale;VIA GIAN LUIGI PROTCHE;VIA DEL PILASTRO;292.264;0;0;1;3;A944;0;0;S. Donato;42.9801475193;30;Strade 30 km/h o inferiore
44.50769645671899, 11.3891537576155;"{""coordinates"": [[[11.389241059700613, 44.507915653153134], [11.38915670805658, 44.507731288045676], [11.389121606795856, 44.507648855023014], [11.389103374247684, 44.507548425806675], [11.389114317833569, 44.50746837004271]]], ""type"": ""MultiLineString""}";8173;16208;16209;46100;VIA DEL PILASTRO;19980602;51.35;4.5;0;;0;;7;;9;A;3;privata;14;San Donato - San Vitale;VIA DEL PILASTRO;VIA DEL PILASTRO;231.075;0;1;1;11;A944;0;0;S. Donato;51.354979507;30;Strade 30 km/h o inferiore
44.51032440225015, 11.396914159452548;"{""coordinates"": [[[11.397201059922462, 44.51068142505086], [11.396627258982633, 44.50996737944944]]], ""type"": ""MultiLineString""}";7469;15479;15050;32230;PIAZZA GIUSEPPE LIPPARINI;19970707;91.54;11.7;0;;0;;0;;0;;1;comunale;14;San Donato - San Vitale;VIA TOMMASO CASINI;VIA GRAZIA DELEDDA;1071.018;0;0;0;1;A944;0;0;S. Donato;91.5357668341;30;Strade 30 km/h o inferiore
44.51306075791261, 11.4047324759526;"{""coordinates"": [[[11.405310808345037, 44.51390038155548], [11.404154143560163, 44.512221134269744]]], ""type"": ""MultiLineString""}";9806;17167;17168;3330;VIA ARDUINO ARRIGUZZI;20060208;208.05;0;0;;0;;0;;0;;1;comunale;14;San Donato - San Vitale;VIALE GIUSEPPE FANIN;VIA GIOVAN BATTISTA MARTINETTI;0;0;0;0;1;A944;0;0;S. Donato;208.050377386;30;Strade 30 km/h o inferiore
44.53496576590715, 11.3503417080867;"{""coordinates"": [[[11.351461383587159, 44.53689462994512], [11.351225641936244, 44.53624671609455], [11.350886283084517, 44.53541208440809], [11.350737004908503, 44.535174319440394], [11.350659157124566, 44.53498449263183], [11.350541627638416, 44.534694350806475], [11.350520638371378, 44.53463688252323], [11.35048731629929, 44.53454570617848], [11.35045667538559, 44.53446605839128], [11.350427870546575, 44.534403350463684], [11.350397022280456, 44.53435253071951], [11.35036486663864, 44.534306314798926], [11.350325195011761, 44.53426025594602], [11.35028400397993, 44.534222269355595], [11.350240418802462, 44.53418568762907], [11.350181639750865, 44.5341560375844], [11.35011189778396, 44.53412352935895], [11.349999494690302, 44.53408175213178], [11.349939099491673, 44.534063636631245], [11.349873620025312, 44.53405333908679], [11.349770164357778, 44.53404225412418], [11.349669191537341, 44.534038057333504], [11.349585719737197, 44.53403738404001], [11.349482638058173, 44.53403478115001], [11.349402346010576, 44.53403250170214], [11.34932643868101, 44.534031679477856], [11.349233124278259, 44.53402888434642], [11.349056343815603, 44.53401890063518], [11.348960000056726, 44.5340087349019], [11.348870983481058, 44.53399441398487], [11.34878214173124, 44.53397598889568], [11.348526158563079, 44.53391819226045]]], ""type"": ""MultiLineString""}";5195;11056;13191;5960;VIA DON GIUSEPPE BEDETTI;19940804;459.95;9.7;4;;30;;81;;117;;1;comunale;12;Navile;VIA DON GIUSEPPE BEDETTI;VIA RONCAGLIO;4461.515;1;0;0;2;A944;0;0;Corticella;459.95243412;30;Strade 30 km/h o inferiore
44.533908175732044, 11.348203137408833;"{""coordinates"": [[[11.348526158563079, 44.53391819226045], [11.34837360696999, 44.53388258119665], [11.348310640184357, 44.53387594135407], [11.348107534787498, 44.53391013922592], [11.347880177785388, 44.53395924972353]]], ""type"": ""MultiLineString""}";5196;13191;13190;5960;VIA DON GIUSEPPE BEDETTI;19940804;53.26;8.5;0;;0;;0;;0;;1;comunale;12;Navile;VIA DELL'ARCOVEGGIO;VIA DON GIUSEPPE BEDETTI;452.71;1;0;0;1;A944;0;0;Corticella;53.2619367803;30;Strade 30 km/h o inferiore
44.53090280257095, 11.352034859813912;"{""coordinates"": [[[11.351453295691693, 44.53100046597082], [11.352616423936134, 44.53080513917108]]], ""type"": ""MultiLineString""}";3608;15084;10745;47350;VIA CARLO PORTA;19920110;94.96;8;2;;6;C;1;;3;A;1;comunale;12;Navile;VIA DI CORTICELLA;VIA GIUSEPPE GIOACCHINO BELLI;759.68;1;0;0;1;A944;0;0;Corticella;94.962098424;30;Strade 30 km/h o inferiore
44.534629392443975, 11.348384581929915;"{""coordinates"": [[[11.348940267943409, 44.535256758764945], [11.348741883911115, 44.53506480564449], [11.348591670317326, 44.53490102338211], [11.348400073585793, 44.53468248517588], [11.348334931782945, 44.534605032362265], [11.348057908763455, 44.53421452594243], [11.347880177785388, 44.53395924972353]]], ""type"": ""MultiLineString""}";3613;10737;13190;2900;VIA DELL'ARCOVEGGIO;19911021;167.48;9;74;1;74;3A;59;;59;2;1;comunale;12;Navile;VIA DON GIUSEPPE BEDETTI;VIA DELLA COOPERAZIONE;1507.32;1;0;1;19;A944;0;0;Corticella;167.476868847;30;Strade 30 km/h o inferiore
44.532366199140185, 11.347840231909759;"{""coordinates"": [[[11.347189707910164, 44.532492357579045], [11.348490755909353, 44.53224004070132]]], ""type"": ""MultiLineString""}";4090;13080;13083;62710;VIA ZACCARIA ZACCHI;19940328;107.23;7;2;;10;B;1;;11;;1;comunale;12;Navile;VIA DELL'ARCOVEGGIO;VIA ZACCARIA ZACCHI;750.61;0;0;0;1;A944;0;0;Corticella;107.232675025;30;Strade 30 km/h o inferiore
44.531059910499565, 11.351111607761327;"{""coordinates"": [[[11.351453295691693, 44.53100046597082], [11.350769919830956, 44.5311193550283]]], ""type"": ""MultiLineString""}";4091;15084;13084;47350;VIA CARLO PORTA;19920110;55.9;8;8;;18;;5;;7;P;1;comunale;12;Navile;VIA GIUSEPPE GIOACCHINO BELLI;VIA CESARE ALBICINI;447.2;0;0;0;2;A944;0;0;Corticella;55.8991287672;30;Strade 30 km/h o inferiore
44.53119572517963, 11.350327439091657;"{""coordinates"": [[[11.350769919830956, 44.5311193550283], [11.349884958352357, 44.53127209533096]]], ""type"": ""MultiLineString""}";4093;13084;13085;47350;VIA CARLO PORTA;19920110;72.36;8;0;;0;;9;;9;;1;comunale;12;Navile;VIA CESARE ALBICINI;VIA LODOVICO BECCADELLI;578.88;0;0;0;3;A944;0;0;Corticella;72.3637714127;30;Strade 30 km/h o inferiore
44.533236754220226, 11.348134559488868;"{""coordinates"": [[[11.34747547679471, 44.533379001251866], [11.347671931217901, 44.53333067137404], [11.347901225056718, 44.533278937736604], [11.348796348710435, 44.53310705308177]]], ""type"": ""MultiLineString""}";4100;13088;13089;50770;VIA GIUSEPPE ROLLI;19940329;109.36;7;4;;12;;1;;9;;1;comunale;12;Navile;VIA DELL'ARCOVEGGIO;VIA GIUSEPPE ROLLI;765.52;0;0;0;1;A944;0;0;Corticella;109.355629543;30;Strade 30 km/h o inferiore
44.532230583039635, 11.3512723972792;"{""coordinates"": [[[11.351080576589643, 44.53173810738665], [11.351100536555586, 44.53181316077278], [11.351129106386415, 44.53187881117348], [11.35147159019015, 44.53272069737466]]], ""type"": ""MultiLineString""}";10673;17488;10747;36280;VIA MARZIALE;20090226;113.83;8;0;;0;;0;;0;;1;comunale;12;Navile;VIA MARZIALE;VIA MARZIALE;910.64;0;0;0;3;A944;0;0;Corticella;113.834185522;30;Strade 30 km/h o inferiore
44.532303906214366, 11.350451552472277;"{""coordinates"": [[[11.350299408473136, 44.53188534394902], [11.350603696471417, 44.53272246847971]]], ""type"": ""MultiLineString""}";10676;17489;17491;36280;VIA MARZIALE;20090226;96.35;0;0;;0;;17;;33;;0;nessuna;12;Navile;VIA MARZIALE;VIA MARZIALE;0;0;1;0;7;A944;0;0;Corticella;96.3521742356;30;Strade 30 km/h o inferiore
44.53386137498097, 11.354936616452928;"{""coordinates"": [[[11.354412666051473, 44.53390762623745], [11.355460566854381, 44.5338151237245]]], ""type"": ""MultiLineString""}";5888;13661;15455;17950;VIA DI CORTICELLA;19970506;83.94;12.5;0;;0;;195;A;201;2A;1;comunale;12;Navile;VIA DI CORTICELLA;VIA DI CORTICELLA;1049.25;0;1;1;59;A944;0;0;Corticella;83.9370824602;30;Strade 30 km/h o inferiore
44.541085283274526, 11.35133907930558;"{""coordinates"": [[[11.351599298805775, 44.54197392730092], [11.351526845033693, 44.54178527914053], [11.351370904531999, 44.541313101101785], [11.351282601944517, 44.5409988380285], [11.351224239343003, 44.54071221810391], [11.3512010899472, 44.5404042872012], [11.351202644065085, 44.540172924367745]]], ""type"": ""MultiLineString""}";6666;11052;14309;2900;VIA DELL'ARCOVEGGIO;19970610;203.56;9;150;;154;4;0;;0;;1;comunale;12;Navile;VIA DELL'ARCOVEGGIO;VIA DELLA CASA BUIA;1832.04;1;0;1;24;A944;0;0;Corticella;203.562720635;30;Strade 30 km/h o inferiore
44.53926482448387, 11.351520978417629;"{""coordinates"": [[[11.351202644065085, 44.540172924367745], [11.351236365870513, 44.53998070029307], [11.351268369513358, 44.539743360604774], [11.351321456908225, 44.539628069650796], [11.351454648590558, 44.53944355606852], [11.351544128230776, 44.539335450597044], [11.351628772089907, 44.539205353622904], [11.351657852377379, 44.5391278210639], [11.351679964923393, 44.53905556223954], [11.351737150442206, 44.53871583481446], [11.351770079348519, 44.53833449317434]]], ""type"": ""MultiLineString""}";6667;11053;14309;2900;VIA DELL'ARCOVEGGIO;19970610;212.42;9;102;;140;3;59;8;59;8;1;comunale;12;Navile;VIA DEI FORNACIAI;VIA DELL'ARCOVEGGIO;1911.78;1;0;1;23;A944;0;0;Corticella;212.419776702;30;Strade 30 km/h o inferiore
44.53518968027491, 11.356242777566397;"{""coordinates"": [[[11.356467854805421, 44.53513239594527], [11.356017700327373, 44.53524696460456]]], ""type"": ""MultiLineString""}";3860;10817;11103;12220;VIA SIGISMONDO CAMPAGNOLI;19911021;38.02;11;2;;2;C;3;;3;A;1;comunale;12;Navile;VIA CICERUACCHIO;VIA STENDHAL;418.22;1;0;0;2;A944;0;0;Corticella;38.0229213105;30;Strade 30 km/h o inferiore
44.53514810593214, 11.354765846901763;"{""coordinates"": [[[11.354970060254162, 44.53551423946819], [11.35484498920614, 44.53530536347555], [11.354710661694874, 44.53505895269972], [11.354580675359788, 44.53477203973091]]], ""type"": ""MultiLineString""}";3861;11104;10742;17950;VIA DI CORTICELLA;19911021;88.34;12.5;186;7;186;11;205;;205;U;1;comunale;12;Navile;VIA FRATELLI PINARDI;VIA SIGISMONDO CAMPAGNOLI;1104.25;1;0;1;33;A944;0;0;Corticella;88.3392160513;30;Strade 30 km/h o inferiore
44.53630330587122, 11.354804303512752;"{""coordinates"": [[[11.354176133405373, 44.536415045654444], [11.355128879156876, 44.53624768229134], [11.355328908339912, 44.53620466841839], [11.35543097828294, 44.53618383681519]]], ""type"": ""MultiLineString""}";3862;10711;11099;50950;VIA RONCAGLIO;19911021;103.02;9;0;;0;;3;;9;;1;comunale;12;Navile;VIA DI CORTICELLA;VIA DEI GIARDINI;927.18;1;0;1;1;A944;0;0;Corticella;103.017616535;30;Strade 30 km/h o inferiore
44.53990296277146, 11.356363573774036;"{""coordinates"": [[[11.3562186627622, 44.5410506127379], [11.35622004373607, 44.541022561304935], [11.35643639228046, 44.53934301811996], [11.356506640017765, 44.538755006930096]]], ""type"": ""MultiLineString""}";6686;14324;11110;17950;VIA DI CORTICELLA;19970611;256.41;12.5;190;8;194;B;229;3;257;;1;comunale;12;Navile;VIA DON GIOVANNI FRANCESCO FIAMMELLI;VIA ALESSANDRO STOPPATO;3205.125;1;0;1;38;A944;0;0;Corticella;256.406486984;30;Strade 30 km/h o inferiore
